id,Year,Month,Date,Storage,Presentage,Power,Energy,Outlet,Spill,Inflow,Rainfall,Elevation
381,1996,1,17,458.81,63.55,4.54,2.13,0,0,1.65,0,3
384,1996,1,20,448.53,62.12,4.73,2.14,0,0,0.86,0.86,3
385,1996,1,21,443.96,61.49,4.22,1.9,0,0,0.71,0.71,3
386,1996,1,22,440.45,61,4.36,2.04,0,0,0.45,0.45,3
387,1996,1,23,436.54,60.46,5.3,2.34,0,0,0.38,0.38,3
388,1996,1,24,431.62,59.78,3.92,1.95,0,0,0.12,0.12,3
389,1996,1,25,427.85,59.26,4.11,2.12,0,0,0.18,1.5,3
390,1996,1,26,423.9,58.71,3.58,1.65,0,0,2.1,0,3
391,1996,1,27,422.42,58.51,4.4,1.78,0,0,4.4,12,3
392,1996,1,28,417.64,57.84,4.2,1.32,0,0,1.24,0,3
393,1996,1,29,414.68,57.43,4.65,1.98,0,0,1.61,4.5,3
394,1996,1,30,411.64,57.01,6.15,2.32,0,0,4.71,10.2,3
395,1996,1,31,410.2,56.81,6.32,3.05,0,0,3.76,10.7,3
396,1996,2,1,407.64,56.46,7.03,3.28,0,0,3.17,0,3
397,1996,2,2,403.78,55.93,6.34,2.82,0,0,2.3,0,3
398,1996,2,3,399.74,55.37,5.28,2.35,0,0,1.86,10.7,3
399,1996,2,4,396.32,54.89,3.36,1.4,0,0,3.84,12.2,3
400,1996,2,5,396.8,54.96,3.91,1.79,0,0,6.85,0,3
401,1996,2,6,399.74,55.37,4.8,2.12,0,0,3.19,19,3
402,1996,2,7,398.05,55.13,4.97,2.28,0,0,1.87,0,3
403,1996,2,8,394.95,54.7,4.82,2.31,0,0,1.57,0,3
404,1996,2,9,345.7,47.88,4.48,2.32,0,0,1.28,0,3
405,1996,2,10,388,53.74,3.95,2.02,0,0,0.65,0,3
406,1996,2,11,384.8,53.3,2.66,1.32,0,0,0.64,0,3
407,1996,2,12,382.68,53,5.63,2.73,0,0,0.5,0,3
408,1996,2,13,377.55,52.29,4.85,2.28,0,0,0.75,0,3
409,1996,2,14,373.45,51.72,5.22,2.24,0,0,0.72,0,2
410,1996,2,15,368.95,51.1,4.64,1.93,0,0,0.75,0,2
411,1996,2,16,365.06,50.56,4.52,1.93,0,0,0.61,0,2
412,1996,2,17,361.15,50.02,3.59,1.51,0,0,0.58,0,2
413,1996,2,18,358.14,49.6,2.51,0.85,0,0,0.92,0,2
414,1996,2,19,356.55,49.38,6.04,2.74,0,0,0.39,14.2,2
416,1996,2,21,347.54,48.14,3.03,1.24,0,0,2.61,13.2,2
417,1996,2,22,347.12,48.08,4.93,2.19,0,0,1.13,8.3,2
418,1996,2,23,342.08,47.38,3.03,1.24,0,0,0.75,0,2
419,1996,2,24,335.91,46.52,5.07,2.28,0,0,0.32,0,2
420,1996,2,25,335.16,46.42,5.52,2.45,0,0,0.48,0.8,2
421,1996,2,26,326.12,45.17,6.21,2.74,0,0,1.69,14.7,2
422,1996,2,27,321.6,44.54,7.18,3.23,0,0,1.2,0,2
423,1996,2,28,315.62,43.71,5.89,2.45,0,0,1.47,4.5,2
424,1996,2,29,311.2,43.1,6.09,2.73,0,0,1.51,0,2
425,1996,3,1,306.62,42.47,5.68,2.54,0,0,0.42,0,2
426,1996,3,2,301.36,41.74,4.98,2.22,0,0,0.54,0,2
427,1996,3,3,296.92,41.12,3.68,1.44,0,0,0.7,0,2
428,1996,3,4,393.94,54.56,2.28,6.67,0,0,0.78,0,2
429,1996,3,5,293.24,40.61,5.52,2.59,0,0,0.48,0,2
430,1996,3,6,287.46,39.81,5.79,2.57,0,0,0.15,0,2
431,1996,3,7,280.6,38.86,6.49,2.98,0,0,0.09,0,2
432,1996,3,8,274.2,37.98,4.47,2.19,0,0,0.61,0,2
433,1996,3,9,269.12,37.27,3.36,1.49,0,0,0.16,0,2
434,1996,3,10,265.92,36.83,4.32,1.74,0,0,0.37,0,2
435,1996,3,11,261.97,36.28,6.54,2.89,0,0,0.23,0,2
436,1996,3,12,255.2,35.35,5.59,2.38,0,0,0.13,0,2
437,1996,3,13,249.74,34.59,4.95,1.89,0,0,0.91,0,2
438,1996,3,14,245.7,34.03,6.45,2.74,0,0,0.05,0,1
439,1996,3,15,239.3,33.14,5.04,2.23,0,0,0.06,0,1
440,1996,3,16,234.2,32.44,5.07,2.06,0,0,0.37,0,1
441,1996,3,17,229.56,31.8,3.95,1.64,0,0,0.85,13.09,1
442,1996,3,18,226.4,31.36,7.04,3.04,0,0,0.38,0,1
443,1996,3,19,219.74,30.43,6.41,2.73,0,0,0.27,0,1
444,1996,3,20,213.6,29.58,4.96,2.11,0,0,0,0,1
445,1996,3,21,208.64,28.9,7.39,3.18,0,0,0.43,0,1
446,1996,3,22,200.82,27.81,4.92,2.03,0,0,0.08,0,1
447,1996,3,23,195.98,27.14,4.73,1.73,0,0,0.18,0,1
448,1996,3,24,191.43,26.51,4.97,1.89,0,0,0.53,0,1
449,1996,3,25,186.96,25.89,5.09,2.06,0,0,0.13,0,1
450,1996,3,26,182,25.21,5.43,2.28,0,0,0.23,0,1
451,1996,3,27,176.9,24.5,5.05,2.01,0,0,0.82,0,1
452,1996,3,28,172.21,23.85,5.14,2.13,0,0,0.12,1.9,1
453,1996,3,29,162.11,22.45,5.86,2.32,0,0,0.7,0,1
454,1996,3,30,161.55,22.38,5.97,2.37,0,0,0.72,0,1
455,1996,3,31,155.3,21.51,6.68,2.61,0,0,0.54,3.6,0
456,1996,4,1,149.24,20.67,6.49,2.52,0,0,0.75,6.3,0
457,1996,4,2,143.5,19.88,4.96,2,0,0,1.02,18,0
458,1996,4,3,139.56,19.33,4.2,1.61,0,0,2.24,5.8,0
459,1996,4,4,137.6,19.06,4.2,1.55,0,0,2.76,2.2,0
460,1996,4,5,136.16,18.86,4.17,1.37,0,0,2.85,13.4,0
461,1996,4,6,134.84,18.68,1.44,1.65,0,0,1.2,3.6,0
462,1996,4,7,134.6,18.64,1.57,1.83,0,0,0.91,1.9,0
463,1996,4,8,133.94,18.55,1.85,2.37,0,0,1.19,1,0
464,1996,4,9,153.28,21.23,1.76,2.11,0,0,4.2,0,0
465,1996,4,10,131.78,18.25,5.64,1.93,0,0,3.16,0,0
466,1996,4,11,129.3,17.91,4.91,1.71,0,0,3.77,1.5,0
467,1996,4,12,128.16,17.75,4.69,1.6,0,0,6.13,19,0
468,1996,4,13,129.6,17.95,2.94,0.93,0,0,7.34,3.3,0
469,1996,4,14,134,18.56,2.57,0.96,0,0,6.53,4.5,0
470,1996,4,15,137.96,19.11,3.11,1.01,0,0,6.63,3.5,0
471,1996,4,16,141.84,19.65,3.16,1.07,0,0,5.12,1.2,0
472,1996,4,17,143.44,19.87,3,1,0,0,4.96,0,0
475,1996,4,20,154.37,21.38,3.6,1.13,0,0,5.46,0,0
476,1996,4,21,156.23,21.64,2.61,0.63,0,0,4.99,0,0
477,1996,4,22,158.61,21.97,3.44,1.18,0,0,4.21,1.7,0
478,1996,4,23,159.38,22.07,3.41,1.13,0,0,4.04,0.4,0
479,1996,4,24,160.01,22.16,4.2,1.61,0,0,5.46,6.04,0
480,1996,4,25,161.27,22.34,3.57,1.15,0,0,5.46,7.2,1
481,1996,4,26,163.16,22.6,4.55,1.8,0,0,3.64,0,1
482,1996,4,27,162.25,22.47,4.31,1.67,0,0,1.58,0,1
483,1996,4,28,159.52,22.09,4.18,1.6,0,0,2.08,0,0
484,1996,4,29,157.42,21.8,4.17,1.45,0,0,2.29,0,0
491,1996,5,6,137.18,19,4.96,1.91,0,0,0.7,0,0
492,1996,5,7,132.92,18.41,4.49,1.76,0,0,0.45,0,0
493,1996,5,8,129.36,17.92,4.62,1.77,0,0,0.58,0,0
494,1996,5,9,125.32,17.36,4.61,1.76,0,0,0.64,0,0
495,1996,5,10,121.35,16.81,4.24,1.57,0,0,0.53,0,0
496,1996,5,11,117.64,16.29,3.83,1.21,0,0,1.25,0,0
497,1996,5,12,115.06,15.94,4.33,1.61,0,0,0.51,0,0
498,1996,5,13,111.24,15.41,4.36,1.63,0,0,0.47,0,0
499,1996,5,14,107.35,14.87,4.82,1.78,0,0,0.72,0,0
500,1996,5,15,103.25,14.3,4.91,1.85,0,0,0.46,0,0
501,1996,5,16,98.9,13.7,4.84,1.86,0,0,1.59,0,0
502,1996,5,17,95.55,13.23,3.88,1.33,0,0,1.21,0,0
503,1996,5,18,92.88,12.86,4.41,1.59,0,0,0.77,0,0
504,1996,5,19,89.24,12.36,4.16,1.45,0,0,0.92,0,0
505,1996,5,20,86,11.91,4.42,1.56,0,0,0.5,0,0
506,1996,5,21,82.08,11.37,4.5,1.5,0,0,1.06,0,0
507,1996,5,22,78.64,10.89,2.56,0.92,0,0,0.52,0,0
508,1996,5,23,76.6,10.61,3.31,1.08,0,0,1.01,0,0
509,1996,5,24,74.3,10.29,3.56,1.13,0,0,0.84,0,0
510,1996,5,25,71.58,9.91,3.44,0.9,0,0,1.64,0,0
511,1996,5,26,69.82,9.67,3.27,0.95,0,0,1.15,0,0
512,1996,5,27,67.7,9.38,3.16,1.07,0,0,0.82,0,0
513,1996,5,28,65.36,9.05,3.17,0.88,0,0,1.2,1.9,0
514,1996,5,29,63.39,8.78,0.67,0.22,0,0,0.7,0,0
515,1996,5,30,63.42,8.78,0,0,0,0,0.72,0,0
516,1996,5,31,64.14,8.88,0,0,0,0,0.54,3.6,0
517,1996,6,1,64.68,8.96,1.59,0.53,0,0,0.85,0,0
518,1996,6,2,63.94,8.86,4.16,1.34,0,0,1.16,9.3,0
519,1996,6,3,60.94,8.44,3.15,0.83,0,0,2.3,0,0
520,1996,6,4,60.09,8.32,1.69,0.54,0,0,0.78,0,0
521,1996,6,5,59.18,8.2,1.26,0.44,0,0,1.29,0.9,0
522,1996,6,6,59.21,8.2,1.36,0.35,0,0,1.83,0,0
523,1996,6,7,59.6,8.25,2.87,0.75,0,0,1.92,0,0
524,1996,6,8,59.75,8.28,1.38,0.35,0,0,1.17,17,0
525,1996,6,9,58.52,8.11,0.52,0.2,0,0,3.02,0,0
526,1996,6,10,61.02,8.45,1.61,0.56,0,0,2.1,4.2,0
527,1996,6,11,61.51,8.52,0.35,0.09,0,0,3.52,16.3,0
528,1996,6,12,64.68,8.96,0,0,0,0,7.38,4.3,0
529,1996,6,13,72.06,9.98,0,0,0,0,9.02,0,0
530,1996,6,14,81.08,11.23,0,0,0,0,4.87,1.8,0
531,1996,6,15,85.95,11.9,0,0,0,0,7.15,0,0
532,1996,6,16,93.1,12.89,0,0,0,0,3.65,2.4,0
533,1996,6,17,96.75,13.4,0.42,0.12,0,0,4.72,0,0
534,1996,6,18,101.05,14,0.16,0.05,0,0,3.46,0,0
535,1996,6,19,104.35,14.45,1.12,0.49,0,0,0.97,0,0
536,1996,6,20,104.2,14.43,0.03,0.01,0,0,0.65,0.8,0
537,1996,6,21,104.85,14.52,0.36,0.13,0,0,0.66,0.5,0
538,1996,6,22,105.15,14.56,0.3,0.11,0,0,2.05,0,0
539,1996,6,23,106.4,14.74,0.52,0.21,0,0,3.07,0,0
540,1996,6,24,109.45,15.16,1.04,0.4,0,0,3.13,0,0
541,1996,6,25,111.54,15.45,0,0,0,0,2.51,0,0
542,1996,6,26,114.05,15.8,0.31,0.11,0,0,2.74,0,0
543,1996,6,27,116.48,16.13,0.9,0.28,0,0,3.52,0,0
544,1996,6,28,119.1,16.5,1.79,0.71,0,0,3.34,0,0
545,1996,6,29,120.65,16.71,1.8,0.68,0,0,2.8,0,0
546,1996,6,30,121.65,16.85,2.15,0.64,0,0,2.78,0,0
547,1996,7,1,122.28,16.94,3.21,1.06,0,0,1.13,0,0
548,1996,7,2,120.2,16.65,3.68,1.49,0,0,1.73,0,0
549,1996,7,3,118.25,16.38,2.47,1.01,0,0,1.68,0,0
550,1996,7,4,117.46,16.27,2.81,1.26,0,0,0.9,0,0
551,1996,7,5,115.65,16.02,2.88,1.15,0,0,1.18,0,0
552,1996,7,6,113.95,15.78,2.48,1.01,0,0,0.43,1,0
553,1996,7,7,111.95,15.51,2.7,1.07,0,0,0.85,0,0
554,1996,7,8,110.05,15.24,4.48,1.73,0,0,0.68,0,0
555,1996,7,9,106.25,14.72,4.71,1.81,0,0,1.26,17,0
556,1996,7,10,102.8,14.24,1.6,0.62,0,0,20.78,3.2,0
557,1996,7,11,121.98,16.89,2.45,1,0,0,8.93,0.4,0
558,1996,7,12,128.46,17.79,3.35,1.39,0,0,4.55,0,0
559,1996,7,13,129.6,17.95,2.92,1.16,0,0,1.78,0,0
560,1996,7,14,128.52,17.8,2.1,0.82,0,0,2.34,0,0
561,1996,7,15,128.76,17.83,3.64,1.5,0,0,2.83,1.2,0
562,1996,7,16,127.95,17.72,3.63,1.48,0,0,3.45,1.6,0
563,1996,7,17,127.75,17.69,4.12,1.68,0,0,3.55,0,0
564,1996,7,18,127.18,17.61,4.04,1.55,0,0,2.154,0,0
565,1996,7,19,125.68,17.41,3.52,1.45,0,0,3.82,5.6,0
566,1996,7,20,125.98,17.45,3.23,1.26,0,0,5.41,1.2,0
567,1996,7,21,128.1,17.74,1.48,0.62,0,0,5.94,0,0
568,1996,7,22,132.62,18.37,4.09,1.67,0,0,5.59,1.6,0
569,1996,7,23,132.62,18.37,4.19,1.68,0,0,6.11,1.3,0
570,1996,7,24,136.04,18.84,4.51,1.72,0,0,7.97,0,0
571,1996,7,25,139.5,19.32,4.37,1.69,0,0,6.71,0.4,0
572,1996,7,26,141.84,19.65,4.89,1.59,0,0,8.03,1.7,0
573,1996,7,27,144.98,20.08,4.52,1.32,0,0,7.84,0,0
574,1996,7,28,148.3,20.54,5.15,1.73,0,0,5.97,0,0
575,1996,7,29,149.12,20.65,5.56,1.89,0,0,5.62,0,0
576,1996,7,30,149.18,20.66,5.3,1.67,0,0,4.43,0,0
577,1996,7,31,148.58,20.58,6.14,2.11,0,0,4.2,0,0
578,1996,8,1,146.64,20.31,5.57,2.07,0,0,5.26,0,0
579,1996,8,2,146.33,20.27,5.69,2.02,0,0,5.55,0,0
580,1996,8,3,146.19,20.25,5.69,2.13,0,0,3.44,0,0
581,1996,8,4,143.94,19.94,4.71,1.55,0,0,2.88,0,0
582,1996,8,5,142.11,19.68,6.38,2.31,0,0,3.7,0,0
583,1996,8,6,139.43,19.31,5.08,1.76,0,0,4.33,0,0
584,1996,8,7,138.68,19.21,5.09,1.87,0,0,3.65,0,0
585,1996,8,8,137.24,19.01,6.91,2.54,0,0,1.93,0,0
586,1996,8,9,132.26,18.32,5.8,2.15,0,0,2.54,0,0
587,1996,8,10,129,17.87,4.78,1.5,0,0,3.08,0,0
588,1996,8,11,127.3,17.63,4.15,1.4,0,0,2.23,0.4,0
589,1996,8,12,125.38,17.37,4.66,1.86,0,0,4.72,2.4,0
590,1996,8,13,125.44,17.37,6.31,2.35,0,0,4.02,0.8,0
591,1996,8,14,124.15,17.2,5.4,1.87,0,0,6.05,0,0
592,1996,8,15,123.8,17.15,6.19,2.23,0,0,6.91,0.9,0
593,1996,8,16,124.52,17.25,5.73,2.08,0,0,9.73,11.9,0
594,1996,8,17,128.52,17.8,5.22,1.75,0,0,10.7,0.9,0
595,1996,8,18,134,18.56,4.93,1.46,0,0,6.79,0,0
596,1996,8,19,135.86,18.82,7.21,1.8,0,0,4.87,0,0
597,1996,8,20,133.52,18.49,5.44,1.88,0,0,4.84,0,0
598,1996,8,21,132.92,18.41,6.61,2.31,0,0,4.29,3.3,0
599,1996,8,22,130.6,18.09,5.57,1.74,0,0,7.29,0.9,0
600,1996,8,23,132.32,18.33,4.29,1.17,0,0,6.21,2.5,0
601,1996,8,24,134.24,18.59,4.93,1.5,0,0,7.57,0.9,0
602,1996,8,25,136.88,18.96,4.41,1.28,0,0,7.09,0,0
603,1996,8,26,139.56,19.33,5.21,1.71,0,0,8.37,0,0
604,1996,8,27,142.72,19.77,3.79,0.85,0,0,9.86,0,0
605,1996,8,28,148.79,20.61,4.4,1.24,0,0,7.84,0,0
606,1996,8,29,152.23,21.08,4.85,1.46,0,0,6.71,0,0
607,1996,8,30,154.09,21.34,5.61,1.88,0,0,5.82,1.3,0
608,1996,8,31,154.3,21.37,5.65,2.02,0,0,6.69,7.4,0
609,1996,9,1,155.36,21.52,4.18,1.51,0,0,5.26,0,0
610,1996,9,2,156.44,21.67,5.6,1.69,0,0,6.41,0,0
611,1996,9,3,157.21,21.77,5.55,1.85,0,0,5.55,0,0
612,1996,9,4,157.21,21.77,5.14,1.62,0,0,6.26,0,0
613,1996,9,5,158.33,21.93,6.35,2.35,0,0,5.99,0,0
614,1996,9,6,157.98,21.88,5.08,1.74,0,0,6.13,0,0
615,1996,9,7,159.03,22.03,4.61,1.56,0,0,5.66,0,0
616,1996,9,8,160.08,22.17,4.57,1.45,0,0,5.96,1.78,0
617,1996,9,9,161.41,22.36,4.95,1.56,0,0,5.72,5.2,1
618,1996,9,10,162.81,22.55,4.75,2,0,0,7.42,1.3,1
619,1996,9,11,163.86,22.7,5.06,1.65,0,0,8.1,0,1
620,1996,9,12,166.86,23.11,4.99,1.69,0,0,8.17,0,1
621,1996,9,13,169.08,23.42,4.02,1.65,0,0,9.86,0,1
622,1996,9,14,174.86,24.22,1.07,0.34,0,0,10.53,5,1
623,1996,9,15,184.3,25.53,0.82,0.29,0,0,8.7,0,1
624,1996,9,16,192.18,26.62,1.83,1.04,0,0,8.59,0,1
627,1996,9,19,208.55,28.89,3.68,1.13,0,0,8.91,0.8,1
628,1996,9,20,213.78,29.61,2.37,0.69,0,0,8.15,0,1
629,1996,9,21,219.56,30.41,2.27,0.63,0,0,23.11,13.7,1
631,1996,9,23,266.36,36.89,2.83,1.04,0,0,14.79,0,2
632,1996,9,24,278.32,38.55,2.68,1.17,0,0,9.9,0,2
633,1996,9,25,285.54,39.55,2.95,1.08,0,0,10.19,1.3,2
634,1996,9,26,293.1,40.6,0.65,0.26,0,0,8.89,0,2
635,1996,9,27,301.1,41.7,2.23,0.91,0,0,10.67,2.7,2
636,1996,9,28,309.54,42.87,3.6,1.29,0,0,16.96,1.5,2
637,1996,9,29,322.9,44.72,3.47,1.24,0,0,12.77,0,2
638,1996,9,30,332.2,46.01,3.75,1.37,0,0,13.46,0,2
639,1996,10,1,341.91,47.36,3.77,1.66,0,0,8.25,0,2
640,1996,10,2,346.42,47.98,5.21,1.98,0,0,5.61,0,2
641,1996,10,3,347.82,48.17,3.82,1.86,0,0,4.66,0,2
642,1996,10,4,348.66,48.29,4.66,2.24,0,0,3.68,0,2
643,1996,10,5,347.68,48.16,4.84,2.16,0,0,4.42,0,2
644,1996,10,6,347.26,48.1,5.21,2.96,0,0,7.59,29.5,2
645,1996,10,7,349.64,48.43,5.14,2.27,0,0,7.1,0.8,2
646,1996,10,8,351.6,48.7,5.17,2.47,0,0,4.89,1.3,2
647,1996,10,9,351.32,48.66,4.28,2.02,0,0,12.08,15.1,2
648,1996,10,10,359.12,49.74,4.85,2.29,0,0,16.03,57.1,2
649,1996,10,11,370.3,51.29,4.75,2.32,0,0,3,18,2
650,1996,10,12,384.85,53.3,2.96,1.45,0,0,14.75,9.8,3
651,1996,10,13,394.64,54.66,1.6,0.79,0,0,25.72,52.2,3
652,1996,10,14,420.76,58.28,2.91,1.48,0,0,23.45,64.5,3
653,1996,10,15,441.3,61.12,2.5,1.28,0,0,19.84,1.5,3
654,1996,10,16,458.64,63.52,3.08,1.53,0,0,13.58,5.4,3
655,1996,10,17,469.14,64.98,2.67,1.32,0,0,25.81,5.8,3
656,1996,10,18,492.28,68.18,2.75,1.33,0,0,34.92,0,3
657,1996,10,19,524.45,72.64,2.13,1.06,0,0,22.95,0,3
658,1996,10,20,545.27,75.52,1.68,0.88,0,0,16.52,0,3
659,1996,10,21,560.11,77.58,3.94,1.92,0,0,11.93,0,4
660,1996,10,22,568.1,78.68,3.87,1.86,0,0,8.87,0,4
661,1996,10,23,573.1,79.38,4.63,2.25,0,0,6.43,0,4
662,1996,10,24,574.9,79.63,4.2,2.03,0,0,5.81,0,4
663,1996,10,25,576.51,79.85,4.47,2.14,0,0,4.89,0,4
664,1996,10,26,576.93,79.91,2.69,2.24,0,0,3.11,0,4
665,1996,10,27,577.35,79.97,3.49,1.82,0,0,5.14,0,4
666,1996,10,28,579,80.19,5.02,2.52,0,0,2.53,0,4
667,1996,10,29,576.51,79.85,5.66,2.78,0,0,2.63,0,4
668,1996,10,30,572.9,79.35,6.1,2.99,0,0,2.1,0,4
669,1996,10,31,568.9,78.8,5.71,2.78,0,0,2.91,0,4
670,1996,11,1,565.1,78.27,5.46,2.71,0,0,1.86,0,4
671,1996,11,2,561.5,77.77,5.9,2.84,0,0,1.4,0,4
672,1996,11,3,557,77.15,2.73,1.23,0,0,1.73,0,4
673,1996,11,4,556,77.01,5.74,2.82,0,0,6.54,15.4,4
674,1996,11,5,556,77.01,4.48,2.21,0,0,3.08,0,4
675,1996,11,6,555.4,76.93,5.31,2.68,0,0,2.01,0,4
676,1996,11,7,552.1,76.47,6.9,3.04,0,0,0.99,0,4
677,1996,11,8,547,75.76,6.27,3.12,0,0,0.64,0,4
678,1996,11,9,541.37,74.98,4.76,2.47,0,0,0.29,0,3
679,1996,11,10,536.9,74.36,4.39,1.61,0,0,1.54,0.3,3
680,1996,11,11,534.56,74.04,4.52,2.26,0,0,0.43,1.1,3
681,1996,11,12,529.29,73.31,4.84,2.29,0,0,0.66,0,3
682,1996,11,13,525.78,72.82,4.44,2.24,0,0,0.45,0,3
683,1996,11,14,521.79,72.27,4.79,2.24,0,0,0.42,0,3
684,1996,11,15,517.44,71.67,4.46,2.67,0,0,0.36,0,3
685,1996,11,16,513.34,71.1,3.5,1.82,0,0,0.1,0,3
686,1996,11,17,509.94,70.63,2.31,1.33,0,0,0.11,0,3
687,1996,11,18,507.74,70.32,5.66,2.53,0,0,4.48,6.2,3
688,1996,11,19,506.6,70.17,5.54,2.7,0,0,1.48,0,3
689,1996,11,20,502.54,69.6,4.36,2.1,0,0,0.74,0,3
690,1996,11,21,498.92,69.1,3.96,1.95,0,0,1.72,0,3
691,1996,11,22,496.68,68.79,3.65,1.8,0,0,0.77,0,3
692,1996,11,23,493.8,68.39,3.52,1.75,0,0,3.14,19.7,3
693,1996,11,24,493.42,68.34,2.93,1.49,0,0,1.79,0.4,3
694,1996,11,25,492.28,68.18,4.87,2.48,0,0,0.71,1.7,3
695,1996,11,26,488.12,67.61,4.73,2.44,0,0,1.13,4.2,3
696,1996,11,27,484.52,67.11,4.27,2.18,0,0,2.29,6.1,3
697,1996,11,28,482.54,66.83,3.97,1.96,0,0,37.24,89.4,3
698,1996,11,29,515.18,71.35,5.19,2.55,0,0,22.86,0,3
699,1996,11,30,538.48,74.58,4.26,2.18,0,0,7.87,0,3
700,1996,12,1,538.04,74.52,1.62,0.84,0,0,5.13,0,3
701,1996,12,2,540.6,74.88,6.35,3.19,0,0,3.79,0,3
702,1996,12,3,538.04,74.52,5.46,2.75,0,0,4.13,0,3
703,1996,12,4,536.71,74.34,3.99,2.09,0,0,4.37,0,3
704,1996,12,5,537.09,74.39,5.57,2.81,0,0,3.29,0,3
705,1996,12,6,534.81,74.07,4.73,2.37,0,0,2.82,0,3
706,1996,12,7,532.9,73.81,2.37,1.18,0,0,2.76,16.1,3
707,1996,12,8,533.29,73.86,1.87,0.93,0,0,3.01,0,3
708,1996,12,9,534.43,74.02,2.44,1.76,0,0,2.43,0,3
709,1996,12,10,533.48,73.89,3.93,2.02,0,0,2.15,2.4,3
710,1996,12,11,551.9,76.44,3.19,1.73,0,0,5.92,5.1,3
711,1996,12,12,534.43,74.02,3.74,1.87,0,0,5.07,1.7,3
712,1996,12,13,535.76,74.2,3.59,1.85,0,0,3.02,0.2,3
713,1996,12,14,535.19,74.13,4.23,2.14,0,0,11.55,8.5,3
714,1996,12,15,542.51,75.14,2.83,1.4,0,0,4.42,16,5
715,1996,12,16,544.1,75.36,5.38,2.67,0,0,5.17,0.8,3
716,1996,12,17,543.9,75.33,5.71,2.94,0,0,3.18,0,3
717,1996,12,18,541.37,74.98,4.71,2.4,0,0,2.94,0,3
718,1996,12,19,539.6,74.74,5.21,2.68,0,0,2.13,0,3
719,1996,12,20,536.52,74.31,5.53,2.73,0,0,2.68,0,3
720,1996,12,21,533.67,73.92,3.43,1.68,0,0,1.26,0,3
721,1996,12,22,531.5,73.61,2.26,1.14,0,0,1.48,0,3
722,1996,12,23,530.72,73.51,3.26,1.62,0,0,1.17,0,3
723,1996,12,24,528.63,73.22,1.53,0.81,0,0,0.96,0,3
724,1996,12,25,528.06,73.14,2.13,1.09,0,0,0.61,0,3
725,1996,12,26,526.54,72.93,3.73,1.89,0,0,2.4,0.7,3
726,1996,12,27,525.21,72.74,5.57,2.78,0,0,3.48,17.4,3
727,1996,12,28,523.12,72.45,5.57,2.79,0,0,6.14,0,3
728,1996,12,29,523.69,72.53,3.76,1.96,0,0,3,0,3
729,1996,12,30,522.93,72.43,4.18,2.12,0,0,0.76,0,3
730,1996,12,31,519.51,71.95,4.58,2.3,0,0,1.43,0.9,3
731,1997,1,1,516.36,71.52,3.69,1.89,0,0,1.81,0,3
732,1997,1,2,514.48,71.26,5.26,2.69,0,0,1.46,0,3
733,1997,1,3,510.67,70.73,4.46,2.27,0,0,1.04,0,3
734,1997,1,4,507.36,70.27,3.79,1.89,0,0,0.47,0,3
735,1997,1,5,504.04,69.81,3.22,1.61,0,0,0.64,0,3
736,1997,1,6,501.46,69.45,5.07,2.58,0,0,0.65,0,3
737,1997,1,7,497.04,68.84,4.84,2.12,0,0,0.42,0.1,3
738,1997,1,8,493.42,68.34,4.08,2.14,0,0,0.22,0,3
739,1997,1,9,489.56,67.81,5.44,2.81,0,0,0.4,0,3
740,1997,1,10,484.52,67.11,6.1,3,0,0,0.26,0,3
741,1997,1,11,478.68,66.3,5.08,2.44,0,0,0.58,7,3
742,1997,1,12,474.18,65.68,3.14,1.59,0,0,0.54,0,3
743,1997,1,13,471.58,65.32,4.52,2.56,0,0,0.23,0,3
744,1997,1,14,466.83,64.66,3.89,1.96,0,0,0.39,0,3
745,1997,1,15,463.33,64.17,6.08,2.92,0,0,0.2,0,3
746,1997,1,16,457.43,63.36,5.92,2.85,0,0,0.3,0,3
747,1997,1,17,451.23,62.5,5.84,2.88,0,0,0.28,0,3
748,1997,1,18,445.11,61.65,5.39,2.63,0,0,0.22,0,3
749,1997,1,19,439.94,60.93,4.21,2.1,0,0,0.01,0,3
750,1997,1,20,435.72,60.35,4.56,2.32,0,0,0.03,0,3
751,1997,1,21,431.13,59.71,4.43,2.22,0,0,0.23,0,3
752,1997,1,22,426.47,59.07,4.22,2.13,0,0,0,0,3
753,1997,1,23,422.25,58.48,2.05,0.94,0,0,0.4,0,3
754,1997,1,24,420.6,58.25,2.94,1.67,0,0,0.02,0,3
755,1997,1,25,417.64,57.84,2.74,1.58,0,0,0.21,0,3
756,1997,1,26,414.68,57.43,2.13,1.18,0,0,0.27,0,3
757,1997,1,27,412.28,57.1,2.86,1.62,0,0,0.18,0,3
758,1997,1,28,409.24,56.68,2.81,1.62,0,0,0.23,0,3
759,1997,1,29,406.2,56.26,2.94,1.66,0,0,0.31,0,3
760,1997,1,30,402.95,55.81,2.65,1.49,0,0,0.08,0,3
762,1997,2,1,397.28,55.02,2.73,1.55,0,0,0.21,0,3
763,1997,2,2,394.34,54.62,1.95,1.08,0,0,0.09,0,3
764,1997,2,3,392.3,54.34,2.54,1.42,0,0,0.26,0,3
765,1997,2,4,389.5,53.95,1.21,0.68,0,0,0.14,0,3
766,1997,2,5,388.15,53.76,3.14,1.62,0,0,0.31,0,3
767,1997,2,6,384.7,53.28,4.33,2.28,0,0,0.27,8,3
768,1997,2,7,380.1,52.65,3.04,1.58,0,0,0.04,0,3
